run_id,missing_rate,prompt_style,trial,model,cleaning_action_sales_gbp,total_features_created,has_lag_52,top_feature_ranked,downstream_rmse,proposed_features_list,top_3_features_list,status
356,0.25,reordered,6,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1692.95,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'rolling_13_mean']",success
357,0.25,reordered,7,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1594.23,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'rolling_13_mean', 'lag_1']",success
358,0.25,reordered,8,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1696.72,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_13_mean', 'rolling_4_mean']",success
359,0.25,reordered,9,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_13_mean,1527.76,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_13_mean', 'rolling_4_mean', 'lag_4']",success
360,0.25,reordered,10,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1872.91,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'lag_4']",success
361,0.28,baseline,1,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_13_mean,1393.24,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_13_mean', 'rolling_4_mean', 'lag_1']",success
362,0.28,baseline,2,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1695.4,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'lag_4']",success
363,0.28,baseline,3,openai/gpt-4o-mini,drop_rows,15.0,True,category_Food,1583.23,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['category_Food', 'lag_1', 'rolling_4_mean']",success
364,0.28,baseline,4,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1269.44,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_13_mean', 'lag_4']",success
365,0.28,baseline,5,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1956.02,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'rolling_13_mean', 'lag_1']",success
366,0.28,baseline,6,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1876.44,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'rolling_13_mean']",success
367,0.28,baseline,7,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_13_mean,1668.66,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_13_mean', 'lag_1', 'rolling_4_mean']",success
368,0.28,baseline,8,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1406.7,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'rolling_13_mean']",success
369,0.28,baseline,9,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1579.84,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'rolling_13_mean', 'lag_1']",success
370,0.28,baseline,10,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1677.15,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'rolling_13_mean']",success
371,0.28,verbose,1,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_13_mean,1393.24,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_13_mean', 'rolling_4_mean', 'lag_1']",success
372,0.28,verbose,2,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1695.4,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'lag_4']",success
373,0.28,verbose,3,openai/gpt-4o-mini,drop_rows,15.0,True,category_Food,1583.23,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['category_Food', 'lag_1', 'rolling_4_mean']",success
374,0.28,verbose,4,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1269.44,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_13_mean', 'lag_4']",success
375,0.28,verbose,5,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1956.02,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'rolling_13_mean', 'lag_1']",success
376,0.28,verbose,6,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1876.44,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'rolling_13_mean']",success
377,0.28,verbose,7,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_13_mean,1668.66,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_13_mean', 'lag_1', 'rolling_4_mean']",success
378,0.28,verbose,8,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1406.7,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'rolling_13_mean']",success
379,0.28,verbose,9,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1579.84,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'rolling_13_mean', 'lag_1']",success
380,0.28,verbose,10,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1677.15,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'rolling_13_mean']",success
381,0.28,concise,1,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_13_mean,1393.24,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_13_mean', 'rolling_4_mean', 'lag_1']",success
382,0.28,concise,2,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1695.4,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'lag_4']",success
383,0.28,concise,3,openai/gpt-4o-mini,drop_rows,15.0,True,category_Food,1583.23,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['category_Food', 'lag_1', 'rolling_4_mean']",success
384,0.28,concise,4,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1269.44,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_13_mean', 'lag_4']",success
385,0.28,concise,5,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1956.02,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'rolling_13_mean', 'lag_1']",success
386,0.28,concise,6,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1876.44,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'rolling_13_mean']",success
387,0.28,concise,7,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_13_mean,1668.66,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_13_mean', 'lag_1', 'rolling_4_mean']",success
388,0.28,concise,8,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1406.7,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'rolling_13_mean']",success
389,0.28,concise,9,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1579.84,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'rolling_13_mean', 'lag_1']",success
390,0.28,concise,10,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1677.15,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'rolling_13_mean']",success
391,0.28,reordered,1,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_13_mean,1393.24,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_13_mean', 'rolling_4_mean', 'lag_1']",success
392,0.28,reordered,2,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1695.4,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'lag_4']",success
393,0.28,reordered,3,openai/gpt-4o-mini,drop_rows,15.0,True,category_Food,1583.23,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['category_Food', 'lag_1', 'rolling_4_mean']",success
394,0.28,reordered,4,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1269.44,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_13_mean', 'lag_4']",success
395,0.28,reordered,5,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1956.02,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'rolling_13_mean', 'lag_1']",success
396,0.28,reordered,6,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1876.44,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'rolling_13_mean']",success
397,0.28,reordered,7,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_13_mean,1668.66,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_13_mean', 'lag_1', 'rolling_4_mean']",success
398,0.28,reordered,8,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1406.7,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'rolling_13_mean']",success
399,0.28,reordered,9,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1579.84,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'rolling_13_mean', 'lag_1']",success
400,0.28,reordered,10,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1677.15,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'rolling_13_mean']",success
