run_id,missing_rate,prompt_style,trial,model,cleaning_action_sales_gbp,total_features_created,has_lag_52,top_feature_ranked,downstream_rmse,proposed_features_list,top_3_features_list,status
315,0.22,reordered,5,anthropic/claude-3.5-sonnet,drop_rows,17,True,rolling_4_std,2155.95,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['rolling_4_std', 'lag_1', 'rolling_4_mean']",success
316,0.22,reordered,6,anthropic/claude-3.5-sonnet,drop_rows,17,True,lag_1,1823.77,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['lag_1', 'rolling_13_mean', 'rolling_4_std']",success
317,0.22,reordered,7,anthropic/claude-3.5-sonnet,drop_rows,17,True,lag_1,2346.13,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['lag_1', 'rolling_4_std', 'rolling_13_mean']",success
318,0.22,reordered,8,anthropic/claude-3.5-sonnet,drop_rows,17,True,lag_1,1854.31,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['lag_1', 'rolling_13_mean', 'rolling_4_std']",success
319,0.22,reordered,9,anthropic/claude-3.5-sonnet,drop_rows,17,True,lag_1,1648.94,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['lag_1', 'rolling_4_std', 'rolling_13_mean']",success
320,0.22,reordered,10,anthropic/claude-3.5-sonnet,drop_rows,17,True,lag_4,1708.77,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['lag_4', 'rolling_4_std', 'rolling_13_mean']",success
321,0.25,baseline,1,anthropic/claude-3.5-sonnet,drop_rows,17,True,rolling_13_mean,1848.91,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['rolling_13_mean', 'lag_1', 'rolling_4_std']",success
322,0.25,baseline,2,anthropic/claude-3.5-sonnet,drop_rows,17,True,lag_1,2072.39,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'rolling_13_mean']",success
323,0.25,baseline,3,anthropic/claude-3.5-sonnet,drop_rows,17,True,category_Food,1793.68,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['category_Food', 'lag_1', 'lag_13']",success
324,0.25,baseline,4,anthropic/claude-3.5-sonnet,drop_rows,17,True,lag_1,1614.43,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['lag_1', 'lag_4', 'rolling_13_mean']",success
325,0.25,baseline,5,anthropic/claude-3.5-sonnet,drop_rows,18,True,lag_1,2180.3,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean', 'rolling_13_std']","['lag_1', 'lag_4', 'rolling_4_std']",success
326,0.25,baseline,6,anthropic/claude-3.5-sonnet,drop_rows,17,True,lag_1,1762.73,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['lag_1', 'rolling_13_mean', 'lag_52']",success
327,0.25,baseline,7,anthropic/claude-3.5-sonnet,drop_rows,17,True,lag_13,1814.89,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['lag_13', 'lag_1', 'rolling_4_std']",success
328,0.25,baseline,8,anthropic/claude-3.5-sonnet,drop_rows,17,True,lag_1,1842.8,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['lag_1', 'lag_13', 'rolling_13_mean']",success
329,0.25,baseline,9,anthropic/claude-3.5-sonnet,drop_rows,17,True,rolling_13_mean,1568.33,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['rolling_13_mean', 'lag_4', 'rolling_4_std']",success
330,0.25,baseline,10,anthropic/claude-3.5-sonnet,drop_rows,17,True,lag_1,1673.47,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['lag_1', 'rolling_13_mean', 'lag_4']",success
331,0.25,verbose,1,anthropic/claude-3.5-sonnet,drop_rows,16,True,lag_1,1555.67,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['lag_1', 'rolling_13_mean', 'rolling_4_mean']",success
332,0.25,verbose,2,anthropic/claude-3.5-sonnet,drop_rows,16,True,lag_1,2044.74,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['lag_1', 'rolling_4_std', 'rolling_13_mean']",success
333,0.25,verbose,3,anthropic/claude-3.5-sonnet,drop_rows,16,True,category_Food,1522.57,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['category_Food', 'lag_1', 'lag_52']",success
334,0.25,verbose,4,anthropic/claude-3.5-sonnet,drop_rows,16,True,lag_1,1505.79,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['lag_1', 'rolling_4_std', 'lag_52']",success
335,0.25,verbose,5,anthropic/claude-3.5-sonnet,drop_rows,16,True,lag_1,2201.97,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'rolling_4_std']",success
336,0.25,verbose,6,anthropic/claude-3.5-sonnet,drop_rows,18,True,rolling_13_mean,1674.78,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean', 'rolling_26_mean']","['rolling_13_mean', 'lag_1', 'lag_52']",success
337,0.25,verbose,7,anthropic/claude-3.5-sonnet,drop_rows,16,True,lag_1,1634.95,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'rolling_13_mean']",success
338,0.25,verbose,8,anthropic/claude-3.5-sonnet,drop_rows,17,True,lag_1,1842.8,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['lag_1', 'lag_13', 'rolling_13_mean']",success
339,0.25,verbose,9,anthropic/claude-3.5-sonnet,drop_rows,16,True,rolling_13_mean,1520.42,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['rolling_13_mean', 'rolling_4_std', 'lag_4']",success
340,0.25,verbose,10,anthropic/claude-3.5-sonnet,drop_rows,16,True,lag_4,1552.48,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['lag_4', 'lag_1', 'rolling_13_mean']",success
341,0.25,concise,1,anthropic/claude-3.5-sonnet,drop_rows,18,True,rolling_13_mean,1741.53,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_8', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean', 'rolling_26_mean']","['rolling_13_mean', 'rolling_4_std', 'lag_4']",success
342,0.25,concise,2,anthropic/claude-3.5-sonnet,drop_rows,17,False,lag_1,855.47,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_26', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['lag_1', 'rolling_4_std', 'rolling_4_mean']",success
343,0.25,concise,3,anthropic/claude-3.5-sonnet,drop_rows,17,True,category_Food,1793.68,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['category_Food', 'lag_1', 'lag_13']",success
344,0.25,concise,4,anthropic/claude-3.5-sonnet,drop_rows,18,False,lag_1,720.31,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_8', 'lag_13', 'rolling_4_mean', 'rolling_4_std', 'rolling_8_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'rolling_4_std']",success
345,0.25,concise,5,anthropic/claude-3.5-sonnet,drop_rows,17,True,lag_1,2281.96,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['lag_1', 'lag_13', 'rolling_4_std']",success
346,0.25,concise,6,anthropic/claude-3.5-sonnet,drop_rows,17,True,lag_1,1762.73,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['lag_1', 'rolling_13_mean', 'lag_52']",success
347,0.25,concise,7,anthropic/claude-3.5-sonnet,drop_rows,19,True,lag_8,1852.4,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_8', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean', 'rolling_13_std']","['lag_8', 'lag_1', 'rolling_4_mean']",success
348,0.25,concise,8,anthropic/claude-3.5-sonnet,drop_rows,18,False,lag_1,768.43,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_8', 'lag_13', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean', 'rolling_13_max']","['lag_1', 'rolling_4_std', 'rolling_4_mean']",success
349,0.25,concise,9,anthropic/claude-3.5-sonnet,drop_rows,18,True,rolling_13_mean,1648.76,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_8', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean', 'rolling_26_mean']","['rolling_13_mean', 'lag_4', 'rolling_4_mean']",success
350,0.25,concise,10,anthropic/claude-3.5-sonnet,drop_rows,18,False,lag_1,970.77,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_8', 'lag_13', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean', 'rolling_8_max']","['lag_1', 'rolling_4_mean', 'rolling_4_std']",success
351,0.25,reordered,1,anthropic/claude-3.5-sonnet,drop_rows,17,True,rolling_13_mean,1844.77,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_13_mean', 'rolling_4_std']","['rolling_13_mean', 'lag_1', 'rolling_4_std']",success
352,0.25,reordered,2,anthropic/claude-3.5-sonnet,drop_rows,17,True,lag_1,2072.39,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'rolling_13_mean']",success
353,0.25,reordered,3,anthropic/claude-3.5-sonnet,drop_rows,17,True,category_Food,1793.68,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['category_Food', 'lag_1', 'lag_13']",success
354,0.25,reordered,4,anthropic/claude-3.5-sonnet,drop_rows,17,True,lag_1,1614.43,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['lag_1', 'lag_4', 'rolling_13_mean']",success
355,0.25,reordered,5,anthropic/claude-3.5-sonnet,drop_rows,17,True,lag_1,2281.96,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['lag_1', 'lag_13', 'rolling_4_std']",success
356,0.25,reordered,6,anthropic/claude-3.5-sonnet,drop_rows,17,True,lag_1,1762.73,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['lag_1', 'rolling_13_mean', 'lag_52']",success
357,0.25,reordered,7,anthropic/claude-3.5-sonnet,drop_rows,17,True,lag_13,1814.89,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['lag_13', 'lag_1', 'rolling_4_std']",success
358,0.25,reordered,8,anthropic/claude-3.5-sonnet,drop_rows,17,True,lag_1,1842.8,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['lag_1', 'lag_13', 'rolling_13_mean']",success
359,0.25,reordered,9,anthropic/claude-3.5-sonnet,drop_rows,17,True,rolling_13_mean,1568.33,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['rolling_13_mean', 'lag_4', 'rolling_4_std']",success
360,0.25,reordered,10,anthropic/claude-3.5-sonnet,drop_rows,18,True,lag_4,1627.04,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean', 'rolling_13_max']","['lag_4', 'lag_1', 'rolling_13_max']",success
361,0.28,baseline,1,anthropic/claude-3.5-sonnet,drop_rows,18,True,lag_4,1740.5,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean', 'rolling_52_mean']","['lag_4', 'rolling_52_mean', 'lag_1']",success
362,0.28,baseline,2,anthropic/claude-3.5-sonnet,drop_rows,18,True,lag_1,1951.18,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean', 'rolling_26_mean']","['lag_1', 'lag_4', 'rolling_4_std']",success
363,0.28,baseline,3,anthropic/claude-3.5-sonnet,drop_rows,18,True,category_Food,1608.55,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean', 'rolling_26_mean']","['category_Food', 'rolling_4_mean', 'lag_4']",success
364,0.28,baseline,4,anthropic/claude-3.5-sonnet,drop_rows,18,True,lag_1,1297.11,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean', 'rolling_26_mean']","['lag_1', 'lag_4', 'rolling_4_mean']",success
365,0.28,baseline,5,anthropic/claude-3.5-sonnet,drop_rows,18,True,lag_1,2399.69,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean', 'rolling_26_mean']","['lag_1', 'rolling_4_mean', 'rolling_4_std']",success
366,0.28,baseline,6,anthropic/claude-3.5-sonnet,drop_rows,18,True,lag_1,1544.27,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean', 'rolling_26_mean']","['lag_1', 'lag_4', 'rolling_13_mean']",success
367,0.28,baseline,7,anthropic/claude-3.5-sonnet,drop_rows,18,True,lag_1,1705.88,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean', 'rolling_13_std']","['lag_1', 'lag_4', 'lag_52']",success
368,0.28,baseline,8,anthropic/claude-3.5-sonnet,drop_rows,18,True,lag_1,1349.96,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean', 'rolling_26_mean']","['lag_1', 'lag_13', 'rolling_13_mean']",success
369,0.28,baseline,9,anthropic/claude-3.5-sonnet,drop_rows,18,True,lag_13,1418.87,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean', 'rolling_26_mean']","['lag_13', 'rolling_13_mean', 'lag_1']",success
370,0.28,baseline,10,anthropic/claude-3.5-sonnet,drop_rows,18,True,rolling_13_mean,1894.19,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean', 'rolling_13_std']","['rolling_13_mean', 'rolling_4_mean', 'rolling_13_std']",success
371,0.28,verbose,1,anthropic/claude-3.5-sonnet,drop_rows,17,True,rolling_13_mean,1732.57,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['rolling_13_mean', 'lag_4', 'lag_1']",success
372,0.28,verbose,2,anthropic/claude-3.5-sonnet,drop_rows,16,True,lag_1,1906.36,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['lag_1', 'rolling_4_std', 'rolling_4_mean']",success
373,0.28,verbose,3,anthropic/claude-3.5-sonnet,drop_rows,16,True,category_Food,1467.4,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['category_Food', 'lag_4', 'rolling_4_std']",success
374,0.28,verbose,4,anthropic/claude-3.5-sonnet,drop_rows,16,True,lag_1,1036.09,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean', 'rolling_4_std']","['lag_1', 'rolling_13_mean', 'rolling_4_mean']",success
375,0.28,verbose,5,anthropic/claude-3.5-sonnet,drop_rows,17,True,lag_13,2486.07,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['lag_13', 'lag_1', 'rolling_4_std']",success
376,0.28,verbose,6,anthropic/claude-3.5-sonnet,drop_rows,17,True,lag_1,1688.47,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['lag_1', 'lag_13', 'rolling_4_std']",success
377,0.28,verbose,7,anthropic/claude-3.5-sonnet,drop_rows,18,True,lag_1,1751.1,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_8', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean', 'rolling_26_mean']","['lag_1', 'lag_4', 'rolling_13_mean']",success
378,0.28,verbose,8,anthropic/claude-3.5-sonnet,drop_rows,16,True,lag_1,1200.48,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['lag_1', 'lag_52', 'rolling_13_mean']",success
